id|device_id|created_at|published_at_utc|float_value|int_value|str_value|event_name
8539|e00fce685f262f4ea1486367|2022-12-02 08:18:00.96143+00|2022-12-02 08:18:00.941+00|64.400002|||temp
8540|250019001247343339383037|2022-12-02 08:19:38.922808+00|2022-12-02 08:19:38.898+00|91.116477|||tempA0
8541|250019001247343339383037|2022-12-02 08:19:39.044165+00|2022-12-02 08:19:39.028+00|88.795604|||tempA4
8542|250019001247343339383037|2022-12-02 08:19:39.05529+00|2022-12-02 08:19:39.028+00||4||wifi
8543|e00fce685f262f4ea1486367|2022-12-02 08:23:00.994049+00|2022-12-02 08:23:00.976+00|64.400002|||temp
8544|250019001247343339383037|2022-12-02 08:24:38.916082+00|2022-12-02 08:24:38.897+00|91.551649|||tempA0
8545|250019001247343339383037|2022-12-02 08:24:38.998705+00|2022-12-02 08:24:38.983+00|87.635163|||tempA4
8546|250019001247343339383037|2022-12-02 08:24:39.003409+00|2022-12-02 08:24:38.983+00||4||wifi
8547|e00fce685f262f4ea1486367|2022-12-02 08:28:01.048049+00|2022-12-02 08:28:01.029+00|64.400002|||temp
8548|250019001247343339383037|2022-12-02 08:29:38.91509+00|2022-12-02 08:29:38.895+00|91.696703|||tempA0
8549|250019001247343339383037|2022-12-02 08:29:38.989586+00|2022-12-02 08:29:38.974+00|88.070335|||tempA4
8550|250019001247343339383037|2022-12-02 08:29:38.995012+00|2022-12-02 08:29:38.974+00||4||wifi
8551|e00fce685f262f4ea1486367|2022-12-02 08:33:01.102951+00|2022-12-02 08:33:01.046+00|66.199997|||temp
8552|250019001247343339383037|2022-12-02 08:34:38.915908+00|2022-12-02 08:34:38.894+00|90.971434|||tempA0
8553|250019001247343339383037|2022-12-02 08:34:39.013284+00|2022-12-02 08:34:38.996+00|87.780216|||tempA4
8554|250019001247343339383037|2022-12-02 08:34:39.025269+00|2022-12-02 08:34:38.996+00||4||wifi
8555|e00fce685f262f4ea1486367|2022-12-02 08:38:01.16703+00|2022-12-02 08:38:01.144+00|66.199997|||temp
8556|250019001247343339383037|2022-12-02 08:39:38.914233+00|2022-12-02 08:39:38.89+00|91.406595|||tempA0
8557|250019001247343339383037|2022-12-02 08:39:38.987814+00|2022-12-02 08:39:38.969+00|87.200001|||tempA4
8558|250019001247343339383037|2022-12-02 08:39:38.989101+00|2022-12-02 08:39:38.969+00||4||wifi
8559|e00fce685f262f4ea1486367|2022-12-02 08:43:01.126735+00|2022-12-02 08:43:01.101+00|64.400002|||temp
8560|250019001247343339383037|2022-12-02 08:44:39.024344+00|2022-12-02 08:44:38.891+00|91.551649|||tempA0
8561|250019001247343339383037|2022-12-02 08:44:39.026504+00|2022-12-02 08:44:38.974+00|87.345055|||tempA4
8562|250019001247343339383037|2022-12-02 08:44:39.029973+00|2022-12-02 08:44:38.974+00||4||wifi
8563|e00fce685f262f4ea1486367|2022-12-02 08:48:01.155459+00|2022-12-02 08:48:01.133+00|66.199997|||temp
8564|250019001247343339383037|2022-12-02 08:49:39.160977+00|2022-12-02 08:49:38.887+00|91.841757|||tempA0
8565|250019001247343339383037|2022-12-02 08:49:39.164453+00|2022-12-02 08:49:38.964+00||4||wifi
8566|250019001247343339383037|2022-12-02 08:49:39.165256+00|2022-12-02 08:49:38.964+00|87.490109|||tempA4
8567|e00fce685f262f4ea1486367|2022-12-02 08:53:01.199519+00|2022-12-02 08:53:01.178+00|66.199997|||temp
8568|250019001247343339383037|2022-12-02 08:54:38.92754+00|2022-12-02 08:54:38.885+00|91.261541|||tempA0
8569|250019001247343339383037|2022-12-02 08:54:38.978933+00|2022-12-02 08:54:38.96+00|87.490109|||tempA4
8570|250019001247343339383037|2022-12-02 08:54:38.98151+00|2022-12-02 08:54:38.96+00||4||wifi
8571|e00fce685f262f4ea1486367|2022-12-02 08:58:01.219134+00|2022-12-02 08:58:01.198+00|64.400002|||temp
8572|250019001247343339383037|2022-12-02 08:59:38.990658+00|2022-12-02 08:59:38.973+00|91.986811|||tempA0
8573|250019001247343339383037|2022-12-02 08:59:38.99961+00|2022-12-02 08:59:38.973+00|87.345055|||tempA4
8574|250019001247343339383037|2022-12-02 08:59:39.002837+00|2022-12-02 08:59:38.974+00||4||wifi
8575|e00fce685f262f4ea1486367|2022-12-02 09:03:01.266816+00|2022-12-02 09:03:01.228+00|64.400002|||temp
8576|250019001247343339383037|2022-12-02 09:04:38.895545+00|2022-12-02 09:04:38.882+00|91.841757|||tempA0
8577|250019001247343339383037|2022-12-02 09:04:38.969275+00|2022-12-02 09:04:38.955+00|86.474732|||tempA4
8578|250019001247343339383037|2022-12-02 09:04:38.973219+00|2022-12-02 09:04:38.956+00||4||wifi
8579|e00fce685f262f4ea1486367|2022-12-02 09:08:01.402525+00|2022-12-02 09:08:01.261+00|64.400002|||temp
8580|250019001247343339383037|2022-12-02 09:09:38.890474+00|2022-12-02 09:09:38.88+00|91.551649|||tempA0
8581|250019001247343339383037|2022-12-02 09:09:38.928479+00|2022-12-02 09:09:38.918+00|87.490109|||tempA4
8582|250019001247343339383037|2022-12-02 09:09:38.932028+00|2022-12-02 09:09:38.918+00||4||wifi
8583|e00fce685f262f4ea1486367|2022-12-02 09:13:01.537176+00|2022-12-02 09:13:01.294+00|64.400002|||temp
8584|250019001247343339383037|2022-12-02 09:14:38.893588+00|2022-12-02 09:14:38.882+00|91.551649|||tempA0
8585|250019001247343339383037|2022-12-02 09:14:38.969635+00|2022-12-02 09:14:38.96+00|87.345055|||tempA4
8586|250019001247343339383037|2022-12-02 09:14:38.976587+00|2022-12-02 09:14:38.96+00||4||wifi
8587|e00fce685f262f4ea1486367|2022-12-02 09:18:01.42221+00|2022-12-02 09:18:01.408+00|66.199997|||temp
8588|250019001247343339383037|2022-12-02 09:19:38.887728+00|2022-12-02 09:19:38.879+00|91.841757|||tempA0
8589|250019001247343339383037|2022-12-02 09:19:38.971755+00|2022-12-02 09:19:38.958+00|88.070335|||tempA4
8590|250019001247343339383037|2022-12-02 09:19:38.975427+00|2022-12-02 09:19:38.958+00||4||wifi
8591|e00fce685f262f4ea1486367|2022-12-02 09:23:01.363547+00|2022-12-02 09:23:01.357+00|64.400002|||temp
8592|250019001247343339383037|2022-12-02 09:24:38.878472+00|2022-12-02 09:24:38.875+00|90.681315|||tempA0
8593|250019001247343339383037|2022-12-02 09:24:38.955137+00|2022-12-02 09:24:38.951+00|87.200001|||tempA4
8594|250019001247343339383037|2022-12-02 09:24:38.958918+00|2022-12-02 09:24:38.951+00||4||wifi
8595|e00fce685f262f4ea1486367|2022-12-02 09:28:01.643888+00|2022-12-02 09:28:01.387+00|64.400002|||temp
8596|250019001247343339383037|2022-12-02 09:29:38.970978+00|2022-12-02 09:29:38.966+00|91.261541|||tempA0
8597|250019001247343339383037|2022-12-02 09:29:38.98025+00|2022-12-02 09:29:38.966+00|88.215378|||tempA4
8598|250019001247343339383037|2022-12-02 09:29:38.981199+00|2022-12-02 09:29:38.966+00||4||wifi
8599|e00fce685f262f4ea1486367|2022-12-02 09:33:01.468105+00|2022-12-02 09:33:01.421+00|64.400002|||temp
8600|250019001247343339383037|2022-12-02 09:34:38.876328+00|2022-12-02 09:34:38.872+00|91.116477|||tempA0
8601|250019001247343339383037|2022-12-02 09:34:38.963549+00|2022-12-02 09:34:38.961+00|87.780216|||tempA4
8602|250019001247343339383037|2022-12-02 09:34:38.965883+00|2022-12-02 09:34:38.961+00||4||wifi
8603|e00fce685f262f4ea1486367|2022-12-02 09:38:01.919993+00|2022-12-02 09:38:01.453+00|64.400002|||temp
8604|250019001247343339383037|2022-12-02 09:39:38.886933+00|2022-12-02 09:39:38.87+00|90.82638|||tempA0
8605|250019001247343339383037|2022-12-02 09:39:38.957981+00|2022-12-02 09:39:38.946+00|88.215378|||tempA4
8606|250019001247343339383037|2022-12-02 09:39:38.962717+00|2022-12-02 09:39:38.947+00||4||wifi
8607|e00fce685f262f4ea1486367|2022-12-02 09:43:01.503823+00|2022-12-02 09:43:01.487+00|64.400002|||temp
8608|250019001247343339383037|2022-12-02 09:44:38.893479+00|2022-12-02 09:44:38.868+00|91.261541|||tempA0
8609|250019001247343339383037|2022-12-02 09:44:38.917877+00|2022-12-02 09:44:38.903+00|87.200001|||tempA4
8610|250019001247343339383037|2022-12-02 09:44:38.921421+00|2022-12-02 09:44:38.903+00||4||wifi
8611|e00fce685f262f4ea1486367|2022-12-02 09:48:01.591328+00|2022-12-02 09:48:01.517+00|64.400002|||temp
8612|250019001247343339383037|2022-12-02 09:49:38.890146+00|2022-12-02 09:49:38.867+00|91.406595|||tempA0
8613|250019001247343339383037|2022-12-02 09:49:38.960973+00|2022-12-02 09:49:38.941+00|87.490109|||tempA4
8614|250019001247343339383037|2022-12-02 09:49:38.965298+00|2022-12-02 09:49:38.941+00||4||wifi
8615|e00fce685f262f4ea1486367|2022-12-02 09:53:01.70369+00|2022-12-02 09:53:01.669+00|64.400002|||temp
8616|250019001247343339383037|2022-12-02 09:54:39.172765+00|2022-12-02 09:54:39.123+00|91.551649|||tempA0
8617|250019001247343339383037|2022-12-02 09:54:39.365762+00|2022-12-02 09:54:39.125+00||4||wifi
8618|250019001247343339383037|2022-12-02 09:54:39.375751+00|2022-12-02 09:54:39.125+00|86.619786|||tempA4
8619|e00fce685f262f4ea1486367|2022-12-02 09:58:01.602788+00|2022-12-02 09:58:01.581+00|64.400002|||temp
8620|250019001247343339383037|2022-12-02 09:59:38.889713+00|2022-12-02 09:59:38.865+00|91.841757|||tempA0
8621|250019001247343339383037|2022-12-02 09:59:38.963008+00|2022-12-02 09:59:38.941+00|87.345055|||tempA4
8622|250019001247343339383037|2022-12-02 09:59:38.96753+00|2022-12-02 09:59:38.942+00||4||wifi
8623|e00fce685f262f4ea1486367|2022-12-02 10:03:01.641633+00|2022-12-02 10:03:01.619+00|66.199997|||temp
8624|250019001247343339383037|2022-12-02 10:04:38.905629+00|2022-12-02 10:04:38.881+00|91.406595|||tempA0
8625|250019001247343339383037|2022-12-02 10:04:38.959224+00|2022-12-02 10:04:38.937+00|87.925281|||tempA4
8626|250019001247343339383037|2022-12-02 10:04:38.96459+00|2022-12-02 10:04:38.937+00||4||wifi
8627|e00fce685f262f4ea1486367|2022-12-02 10:08:01.700944+00|2022-12-02 10:08:01.671+00|64.400002|||temp
8628|250019001247343339383037|2022-12-02 10:09:38.941017+00|2022-12-02 10:09:38.909+00|92.276929|||tempA0
8629|250019001247343339383037|2022-12-02 10:09:38.942818+00|2022-12-02 10:09:38.909+00|88.070335|||tempA4
8630|250019001247343339383037|2022-12-02 10:09:38.944606+00|2022-12-02 10:09:38.909+00||4||wifi
8631|e00fce685f262f4ea1486367|2022-12-02 10:13:01.726553+00|2022-12-02 10:13:01.697+00|64.400002|||temp
8632|250019001247343339383037|2022-12-02 10:14:38.888825+00|2022-12-02 10:14:38.864+00|91.986811|||tempA0
8633|250019001247343339383037|2022-12-02 10:14:38.981097+00|2022-12-02 10:14:38.957+00|87.925281|||tempA4
8634|250019001247343339383037|2022-12-02 10:14:38.982238+00|2022-12-02 10:14:38.958+00||4||wifi
8635|e00fce685f262f4ea1486367|2022-12-02 10:18:01.744287+00|2022-12-02 10:18:01.723+00|64.400002|||temp
8636|250019001247343339383037|2022-12-02 10:19:39.193641+00|2022-12-02 10:19:38.869+00|92.131865|||tempA0
8637|250019001247343339383037|2022-12-02 10:19:39.195454+00|2022-12-02 10:19:39.012+00|88.215378|||tempA4
8638|250019001247343339383037|2022-12-02 10:19:39.198888+00|2022-12-02 10:19:39.012+00||4||wifi
8639|e00fce685f262f4ea1486367|2022-12-02 10:23:01.948555+00|2022-12-02 10:23:01.757+00|64.400002|||temp
8640|250019001247343339383037|2022-12-02 10:24:38.880626+00|2022-12-02 10:24:38.856+00|91.406595|||tempA0
8641|250019001247343339383037|2022-12-02 10:24:38.981449+00|2022-12-02 10:24:38.959+00|88.070335|||tempA4
8642|250019001247343339383037|2022-12-02 10:24:38.983734+00|2022-12-02 10:24:38.959+00||4||wifi
8643|e00fce685f262f4ea1486367|2022-12-02 10:28:02.087877+00|2022-12-02 10:28:01.797+00|64.400002|||temp
8644|250019001247343339383037|2022-12-02 10:29:38.87849+00|2022-12-02 10:29:38.853+00|91.696703|||tempA0
8645|250019001247343339383037|2022-12-02 10:29:39.010396+00|2022-12-02 10:29:38.988+00|89.085712|||tempA4
8646|250019001247343339383037|2022-12-02 10:29:39.016896+00|2022-12-02 10:29:38.988+00||4||wifi
8647|e00fce685f262f4ea1486367|2022-12-02 10:33:01.918894+00|2022-12-02 10:33:01.82+00|64.400002|||temp
8648|250019001247343339383037|2022-12-02 10:34:38.997828+00|2022-12-02 10:34:38.892+00|88.070335|||tempA4
8649|250019001247343339383037|2022-12-02 10:34:38.998916+00|2022-12-02 10:34:38.862+00|91.696703|||tempA0
8650|250019001247343339383037|2022-12-02 10:34:38.999824+00|2022-12-02 10:34:38.892+00||4||wifi
8651|e00fce685f262f4ea1486367|2022-12-02 10:38:02.056924+00|2022-12-02 10:38:01.852+00|64.400002|||temp
8652|250019001247343339383037|2022-12-02 10:39:39.146345+00|2022-12-02 10:39:38.848+00|91.696703|||tempA0
8653|250019001247343339383037|2022-12-02 10:39:39.148117+00|2022-12-02 10:39:38.923+00|88.070335|||tempA4
8654|250019001247343339383037|2022-12-02 10:39:39.149027+00|2022-12-02 10:39:38.923+00||4||wifi
8655|e00fce685f262f4ea1486367|2022-12-02 10:43:02.200397+00|2022-12-02 10:43:01.886+00|64.400002|||temp
8656|250019001247343339383037|2022-12-02 10:44:38.931686+00|2022-12-02 10:44:38.903+00|91.696703|||tempA0
8657|250019001247343339383037|2022-12-02 10:44:38.954149+00|2022-12-02 10:44:38.929+00|87.345055|||tempA4
8658|250019001247343339383037|2022-12-02 10:44:38.957495+00|2022-12-02 10:44:38.929+00||4||wifi
8659|e00fce685f262f4ea1486367|2022-12-02 10:48:02.024834+00|2022-12-02 10:48:01.916+00|64.400002|||temp
8660|250019001247343339383037|2022-12-02 10:49:39.104314+00|2022-12-02 10:49:38.919+00||4||wifi
8661|250019001247343339383037|2022-12-02 10:49:39.105166+00|2022-12-02 10:49:38.919+00|87.490109|||tempA4
8662|250019001247343339383037|2022-12-02 10:49:39.106461+00|2022-12-02 10:49:38.845+00|92.276929|||tempA0
8663|e00fce685f262f4ea1486367|2022-12-02 10:53:01.98504+00|2022-12-02 10:53:01.951+00|64.400002|||temp
8664|250019001247343339383037|2022-12-02 10:54:38.934156+00|2022-12-02 10:54:38.843+00|91.696703|||tempA0
8665|250019001247343339383037|2022-12-02 10:54:38.944006+00|2022-12-02 10:54:38.919+00||4||wifi
8666|250019001247343339383037|2022-12-02 10:54:38.947117+00|2022-12-02 10:54:38.919+00|86.764829|||tempA4
8667|e00fce685f262f4ea1486367|2022-12-02 10:58:02.30213+00|2022-12-02 10:58:01.98+00|64.400002|||temp
8668|250019001247343339383037|2022-12-02 10:59:38.867409+00|2022-12-02 10:59:38.842+00|92.131865|||tempA0
8669|250019001247343339383037|2022-12-02 10:59:39.00647+00|2022-12-02 10:59:38.984+00|86.329667|||tempA4
8670|250019001247343339383037|2022-12-02 10:59:39.015682+00|2022-12-02 10:59:38.984+00||4||wifi
8671|e00fce685f262f4ea1486367|2022-12-02 11:03:02.105885+00|2022-12-02 11:03:02.071+00|64.400002|||temp
8672|250019001247343339383037|2022-12-02 11:04:38.885127+00|2022-12-02 11:04:38.859+00|91.986811|||tempA0
8673|250019001247343339383037|2022-12-02 11:04:38.944433+00|2022-12-02 11:04:38.918+00|87.490109|||tempA4
8674|250019001247343339383037|2022-12-02 11:04:38.947812+00|2022-12-02 11:04:38.918+00||4||wifi
8675|e00fce685f262f4ea1486367|2022-12-02 11:08:02.270727+00|2022-12-02 11:08:02.045+00|66.199997|||temp
8676|250019001247343339383037|2022-12-02 11:09:38.8729+00|2022-12-02 11:09:38.845+00|91.841757|||tempA0
8677|250019001247343339383037|2022-12-02 11:09:38.950371+00|2022-12-02 11:09:38.924+00|88.070335|||tempA4
8678|250019001247343339383037|2022-12-02 11:09:38.952115+00|2022-12-02 11:09:38.924+00||4||wifi
8679|e00fce685f262f4ea1486367|2022-12-02 11:13:02.172829+00|2022-12-02 11:13:02.077+00|66.199997|||temp
8680|250019001247343339383037|2022-12-02 11:14:38.871298+00|2022-12-02 11:14:38.836+00|91.986811|||tempA0
8681|250019001247343339383037|2022-12-02 11:14:38.934115+00|2022-12-02 11:14:38.912+00|87.925281|||tempA4
8682|250019001247343339383037|2022-12-02 11:14:38.93739+00|2022-12-02 11:14:38.912+00||4||wifi
8683|e00fce685f262f4ea1486367|2022-12-02 11:18:02.172336+00|2022-12-02 11:18:02.109+00|66.199997|||temp
8684|250019001247343339383037|2022-12-02 11:19:38.862163+00|2022-12-02 11:19:38.834+00|91.841757|||tempA0
8685|250019001247343339383037|2022-12-02 11:19:38.932417+00|2022-12-02 11:19:38.907+00|88.505497|||tempA4
8686|250019001247343339383037|2022-12-02 11:19:38.934589+00|2022-12-02 11:19:38.907+00||4||wifi
8687|e00fce685f262f4ea1486367|2022-12-02 11:23:02.176554+00|2022-12-02 11:23:02.141+00|66.199997|||temp
8688|250019001247343339383037|2022-12-02 11:24:38.862239+00|2022-12-02 11:24:38.833+00|91.986811|||tempA0
8689|250019001247343339383037|2022-12-02 11:24:38.933134+00|2022-12-02 11:24:38.907+00|88.505497|||tempA4
8690|250019001247343339383037|2022-12-02 11:24:38.938636+00|2022-12-02 11:24:38.907+00||4||wifi
8691|e00fce685f262f4ea1486367|2022-12-02 11:28:02.279114+00|2022-12-02 11:28:02.173+00|66.199997|||temp
8692|250019001247343339383037|2022-12-02 11:29:38.863558+00|2022-12-02 11:29:38.833+00|91.986811|||tempA0
8693|250019001247343339383037|2022-12-02 11:29:38.934226+00|2022-12-02 11:29:38.908+00|89.085712|||tempA4
8694|250019001247343339383037|2022-12-02 11:29:38.937111+00|2022-12-02 11:29:38.908+00||4||wifi
8695|e00fce685f262f4ea1486367|2022-12-02 11:33:02.353238+00|2022-12-02 11:33:02.206+00|66.199997|||temp
8696|250019001247343339383037|2022-12-02 11:34:38.934505+00|2022-12-02 11:34:38.899+00|92.131865|||tempA0
8697|250019001247343339383037|2022-12-02 11:34:38.949184+00|2022-12-02 11:34:38.911+00|88.215378|||tempA4
8698|250019001247343339383037|2022-12-02 11:34:38.952631+00|2022-12-02 11:34:38.911+00||4||wifi
8699|e00fce685f262f4ea1486367|2022-12-02 11:38:02.490869+00|2022-12-02 11:38:02.24+00|66.199997|||temp
8700|250019001247343339383037|2022-12-02 11:39:38.861863+00|2022-12-02 11:39:38.827+00|91.696703|||tempA0
8701|250019001247343339383037|2022-12-02 11:39:38.932297+00|2022-12-02 11:39:38.901+00|88.505497|||tempA4
8702|250019001247343339383037|2022-12-02 11:39:38.933968+00|2022-12-02 11:39:38.901+00||4||wifi
8703|e00fce685f262f4ea1486367|2022-12-02 11:43:02.299541+00|2022-12-02 11:43:02.268+00|66.199997|||temp
8704|250019001247343339383037|2022-12-02 11:44:38.909154+00|2022-12-02 11:44:38.876+00|92.131865|||tempA0
8705|250019001247343339383037|2022-12-02 11:44:38.933701+00|2022-12-02 11:44:38.904+00|88.65055|||tempA4
8706|250019001247343339383037|2022-12-02 11:44:38.936462+00|2022-12-02 11:44:38.905+00||4||wifi
8707|e00fce685f262f4ea1486367|2022-12-02 11:48:02.336448+00|2022-12-02 11:48:02.301+00|66.199997|||temp
8708|250019001247343339383037|2022-12-02 11:49:38.866981+00|2022-12-02 11:49:38.83+00|91.841757|||tempA0
8709|250019001247343339383037|2022-12-02 11:49:39.027571+00|2022-12-02 11:49:38.986+00|88.505497|||tempA4
8710|250019001247343339383037|2022-12-02 11:49:39.031037+00|2022-12-02 11:49:38.986+00||4||wifi
8711|e00fce685f262f4ea1486367|2022-12-02 11:53:02.378489+00|2022-12-02 11:53:02.335+00|66.199997|||temp
8712|250019001247343339383037|2022-12-02 11:54:38.857454+00|2022-12-02 11:54:38.822+00|91.986811|||tempA0
8713|250019001247343339383037|2022-12-02 11:54:38.926614+00|2022-12-02 11:54:38.899+00|88.070335|||tempA4
8714|250019001247343339383037|2022-12-02 11:54:38.930274+00|2022-12-02 11:54:38.899+00||4||wifi
8715|e00fce685f262f4ea1486367|2022-12-02 11:58:02.445402+00|2022-12-02 11:58:02.415+00|66.199997|||temp
8716|250019001247343339383037|2022-12-02 11:59:38.854424+00|2022-12-02 11:59:38.821+00|92.421983|||tempA0
8717|250019001247343339383037|2022-12-02 11:59:38.990837+00|2022-12-02 11:59:38.967+00|87.925281|||tempA4
8718|250019001247343339383037|2022-12-02 11:59:39.000679+00|2022-12-02 11:59:38.967+00||4||wifi
8719|e00fce685f262f4ea1486367|2022-12-02 12:03:02.473838+00|2022-12-02 12:03:02.405+00|68|||temp
8720|250019001247343339383037|2022-12-02 12:04:38.909781+00|2022-12-02 12:04:38.883+00|92.131865|||tempA0
8721|250019001247343339383037|2022-12-02 12:04:38.920918+00|2022-12-02 12:04:38.895+00|87.925281|||tempA4
8722|250019001247343339383037|2022-12-02 12:04:38.922519+00|2022-12-02 12:04:38.896+00||4||wifi
8723|e00fce685f262f4ea1486367|2022-12-02 12:08:02.473835+00|2022-12-02 12:08:02.433+00|68|||temp
8724|250019001247343339383037|2022-12-02 12:09:38.847326+00|2022-12-02 12:09:38.817+00|91.696703|||tempA0
8725|250019001247343339383037|2022-12-02 12:09:38.96986+00|2022-12-02 12:09:38.942+00|88.215378|||tempA4
8726|250019001247343339383037|2022-12-02 12:09:38.979059+00|2022-12-02 12:09:38.942+00||4||wifi
8727|e00fce685f262f4ea1486367|2022-12-02 12:13:02.489695+00|2022-12-02 12:13:02.466+00|68|||temp
8728|250019001247343339383037|2022-12-02 12:14:38.842811+00|2022-12-02 12:14:38.815+00|91.696703|||tempA0
8729|250019001247343339383037|2022-12-02 12:14:38.881567+00|2022-12-02 12:14:38.854+00|89.085712|||tempA4
8730|250019001247343339383037|2022-12-02 12:14:38.884931+00|2022-12-02 12:14:38.855+00||4||wifi
8731|e00fce685f262f4ea1486367|2022-12-02 12:18:02.518937+00|2022-12-02 12:18:02.495+00|68|||temp
8732|250019001247343339383037|2022-12-02 12:19:38.836341+00|2022-12-02 12:19:38.813+00|91.696703|||tempA0
8733|250019001247343339383037|2022-12-02 12:19:38.982922+00|2022-12-02 12:19:38.962+00|88.505497|||tempA4
8734|250019001247343339383037|2022-12-02 12:19:38.993098+00|2022-12-02 12:19:38.962+00||4||wifi
8735|e00fce685f262f4ea1486367|2022-12-02 12:23:02.569415+00|2022-12-02 12:23:02.531+00|68|||temp
8736|250019001247343339383037|2022-12-02 12:24:38.837673+00|2022-12-02 12:24:38.814+00|91.696703|||tempA0
8737|250019001247343339383037|2022-12-02 12:24:38.925497+00|2022-12-02 12:24:38.898+00|88.215378|||tempA4
8738|250019001247343339383037|2022-12-02 12:24:38.931921+00|2022-12-02 12:24:38.899+00||4||wifi
8739|e00fce685f262f4ea1486367|2022-12-02 12:28:02.940962+00|2022-12-02 12:28:02.632+00|68|||temp
8740|250019001247343339383037|2022-12-02 12:29:38.856806+00|2022-12-02 12:29:38.812+00|91.841757|||tempA0
8741|250019001247343339383037|2022-12-02 12:29:38.962177+00|2022-12-02 12:29:38.943+00|87.780216|||tempA4
8742|250019001247343339383037|2022-12-02 12:29:39.001577+00|2022-12-02 12:29:38.944+00||4||wifi
8743|e00fce685f262f4ea1486367|2022-12-02 12:33:02.666516+00|2022-12-02 12:33:02.592+00|68|||temp
8744|250019001247343339383037|2022-12-02 12:34:38.963524+00|2022-12-02 12:34:38.81+00|92.131865|||tempA0
8745|250019001247343339383037|2022-12-02 12:34:38.965187+00|2022-12-02 12:34:38.886+00||4||wifi
8746|250019001247343339383037|2022-12-02 12:34:38.966067+00|2022-12-02 12:34:38.886+00|88.070335|||tempA4
8747|e00fce685f262f4ea1486367|2022-12-02 12:38:02.666782+00|2022-12-02 12:38:02.622+00|68|||temp
8748|250019001247343339383037|2022-12-02 12:39:38.82853+00|2022-12-02 12:39:38.808+00|92.131865|||tempA0
8749|250019001247343339383037|2022-12-02 12:39:38.981689+00|2022-12-02 12:39:38.966+00|87.200001|||tempA4
8750|250019001247343339383037|2022-12-02 12:39:38.995154+00|2022-12-02 12:39:38.966+00||4||wifi
8751|e00fce685f262f4ea1486367|2022-12-02 12:43:02.671154+00|2022-12-02 12:43:02.653+00|68|||temp
8752|250019001247343339383037|2022-12-02 12:44:38.836279+00|2022-12-02 12:44:38.806+00|91.116477|||tempA0
8753|250019001247343339383037|2022-12-02 12:44:38.876499+00|2022-12-02 12:44:38.858+00|87.780216|||tempA4
8754|250019001247343339383037|2022-12-02 12:44:38.878311+00|2022-12-02 12:44:38.858+00||4||wifi
8755|e00fce685f262f4ea1486367|2022-12-02 12:48:02.774993+00|2022-12-02 12:48:02.695+00|69.800003|||temp
8756|250019001247343339383037|2022-12-02 12:49:38.82486+00|2022-12-02 12:49:38.803+00|91.696703|||tempA0
8757|250019001247343339383037|2022-12-02 12:49:38.916491+00|2022-12-02 12:49:38.879+00|89.085712|||tempA4
8758|250019001247343339383037|2022-12-02 12:49:38.919594+00|2022-12-02 12:49:38.88+00||4||wifi
8759|e00fce685f262f4ea1486367|2022-12-02 12:53:02.762604+00|2022-12-02 12:53:02.722+00|69.800003|||temp
8760|250019001247343339383037|2022-12-02 12:54:38.845305+00|2022-12-02 12:54:38.826+00|92.567026|||tempA0
8761|250019001247343339383037|2022-12-02 12:54:38.913407+00|2022-12-02 12:54:38.901+00|88.215378|||tempA4
8762|250019001247343339383037|2022-12-02 12:54:38.922202+00|2022-12-02 12:54:38.901+00||4||wifi
8763|e00fce685f262f4ea1486367|2022-12-02 12:58:02.861958+00|2022-12-02 12:58:02.835+00|69.800003|||temp
8764|250019001247343339383037|2022-12-02 12:59:38.815738+00|2022-12-02 12:59:38.799+00|91.261541|||tempA0
8765|250019001247343339383037|2022-12-02 12:59:38.858211+00|2022-12-02 12:59:38.84+00|88.215378|||tempA4
8766|250019001247343339383037|2022-12-02 12:59:38.859376+00|2022-12-02 12:59:38.84+00||4||wifi
8767|e00fce685f262f4ea1486367|2022-12-02 13:03:02.800435+00|2022-12-02 13:03:02.785+00|69.800003|||temp
8768|250019001247343339383037|2022-12-02 13:04:38.817299+00|2022-12-02 13:04:38.798+00|91.696703|||tempA0
8769|250019001247343339383037|2022-12-02 13:04:38.89147+00|2022-12-02 13:04:38.878+00|87.780216|||tempA4
8770|250019001247343339383037|2022-12-02 13:04:38.902791+00|2022-12-02 13:04:38.878+00||4||wifi
8771|e00fce685f262f4ea1486367|2022-12-02 13:08:02.8661+00|2022-12-02 13:08:02.816+00|69.800003|||temp
8772|250019001247343339383037|2022-12-02 13:09:38.820329+00|2022-12-02 13:09:38.796+00|91.406595|||tempA0
8773|250019001247343339383037|2022-12-02 13:09:38.892199+00|2022-12-02 13:09:38.876+00|87.635163|||tempA4
8774|250019001247343339383037|2022-12-02 13:09:38.895719+00|2022-12-02 13:09:38.876+00||4||wifi
8775|e00fce685f262f4ea1486367|2022-12-02 13:13:02.964112+00|2022-12-02 13:13:02.888+00|69.800003|||temp
8776|250019001247343339383037|2022-12-02 13:14:38.814437+00|2022-12-02 13:14:38.794+00|91.841757|||tempA0
8777|250019001247343339383037|2022-12-02 13:14:38.993724+00|2022-12-02 13:14:38.978+00|87.635163|||tempA4
8778|250019001247343339383037|2022-12-02 13:14:39.014871+00|2022-12-02 13:14:38.979+00||4||wifi
8779|e00fce685f262f4ea1486367|2022-12-02 13:18:02.898812+00|2022-12-02 13:18:02.88+00|69.800003|||temp
8780|250019001247343339383037|2022-12-02 13:19:38.810917+00|2022-12-02 13:19:38.793+00|91.551649|||tempA0
